numero_experimento;dataset;estructura_de_datos;cantidad_tweets;tiempo_ejecucion_us
16;auspol2019;ClosedDoubleHashing_user_id;40000;9225
16;auspol2019;ClosedDoubleHashing_user_screen_name;40000;8947
16;auspol2019;STLUnorderedMap_user_id;40000;7304
16;auspol2019;STLUnorderedMap_user_screen_name;40000;6477
16;auspol2019;Chaining_user_id;50000;8611
16;auspol2019;Chaining_user_screen_name;50000;8047
16;auspol2019;ClosedLinear_user_id;50000;7562
16;auspol2019;ClosedLinear_user_screen_name;50000;7200
16;auspol2019;ClosedQuadratic_user_id;50000;7067
16;auspol2019;ClosedQuadratic_user_screen_name;50000;6837
16;auspol2019;ClosedDoubleHashing_user_id;50000;11256
16;auspol2019;ClosedDoubleHashing_user_screen_name;50000;10921
16;auspol2019;STLUnorderedMap_user_id;50000;8116
16;auspol2019;STLUnorderedMap_user_screen_name;50000;7862
16;auspol2019;Chaining_user_id;60000;10921
16;auspol2019;Chaining_user_screen_name;60000;10646
16;auspol2019;ClosedLinear_user_id;60000;9442
16;auspol2019;ClosedLinear_user_screen_name;60000;8993
16;auspol2019;ClosedQuadratic_user_id;60000;9286
16;auspol2019;ClosedQuadratic_user_screen_name;60000;8739
16;auspol2019;ClosedDoubleHashing_user_id;60000;13681
16;auspol2019;ClosedDoubleHashing_user_screen_name;60000;13915
16;auspol2019;STLUnorderedMap_user_id;60000;11170
16;auspol2019;STLUnorderedMap_user_screen_name;60000;24648
16;auspol2019;Chaining_user_id;70000;20503
16;auspol2019;Chaining_user_screen_name;70000;16416
16;auspol2019;ClosedLinear_user_id;70000;12662
16;auspol2019;ClosedLinear_user_screen_name;70000;11789
16;auspol2019;ClosedQuadratic_user_id;70000;12047
16;auspol2019;ClosedQuadratic_user_screen_name;70000;12057
16;auspol2019;ClosedDoubleHashing_user_id;70000;17762
16;auspol2019;ClosedDoubleHashing_user_screen_name;70000;18145
16;auspol2019;STLUnorderedMap_user_id;70000;40475580
16;auspol2019;STLUnorderedMap_user_screen_name;70000;11538
16;auspol2019;Chaining_user_id;80000;16855
16;auspol2019;Chaining_user_screen_name;80000;14793
16;auspol2019;ClosedLinear_user_id;80000;14354
16;auspol2019;ClosedLinear_user_screen_name;80000;13478
16;auspol2019;ClosedQuadratic_user_id;80000;11734
16;auspol2019;ClosedQuadratic_user_screen_name;80000;11960
16;auspol2019;ClosedDoubleHashing_user_id;80000;18246
16;auspol2019;ClosedDoubleHashing_user_screen_name;80000;19893
16;auspol2019;STLUnorderedMap_user_id;80000;15151
16;auspol2019;STLUnorderedMap_user_screen_name;80000;13856
16;auspol2019;Chaining_user_id;90000;18001
16;auspol2019;Chaining_user_screen_name;90000;-40417336
16;auspol2019;ClosedLinear_user_id;90000;15521
16;auspol2019;ClosedLinear_user_screen_name;90000;14915
16;auspol2019;ClosedQuadratic_user_id;90000;16199
16;auspol2019;ClosedQuadratic_user_screen_name;90000;14568
16;auspol2019;ClosedDoubleHashing_user_id;90000;21619
16;auspol2019;ClosedDoubleHashing_user_screen_name;90000;21311
16;auspol2019;STLUnorderedMap_user_id;90000;13650
16;auspol2019;STLUnorderedMap_user_screen_name;90000;13761
16;auspol2019;Chaining_user_id;100000;18671
16;auspol2019;Chaining_user_screen_name;100000;21984
16;auspol2019;ClosedLinear_user_id;100000;17369
16;auspol2019;ClosedLinear_user_screen_name;100000;16121
16;auspol2019;ClosedQuadratic_user_id;100000;15151
16;auspol2019;ClosedQuadratic_user_screen_name;100000;15329
16;auspol2019;ClosedDoubleHashing_user_id;100000;24497
16;auspol2019;ClosedDoubleHashing_user_screen_name;100000;24807
16;auspol2019;STLUnorderedMap_user_id;100000;16328
16;auspol2019;STLUnorderedMap_user_screen_name;100000;14626
16;auspol2019;Chaining_user_id;110000;21682
16;auspol2019;Chaining_user_screen_name;110000;17134
16;auspol2019;ClosedLinear_user_id;110000;15173
16;auspol2019;ClosedLinear_user_screen_name;110000;18326
16;auspol2019;ClosedQuadratic_user_id;110000;18496
16;auspol2019;ClosedQuadratic_user_screen_name;110000;19058
16;auspol2019;ClosedDoubleHashing_user_id;110000;26866
16;auspol2019;ClosedDoubleHashing_user_screen_name;110000;26829
16;auspol2019;STLUnorderedMap_user_id;110000;17245
16;auspol2019;STLUnorderedMap_user_screen_name;110000;16732
16;auspol2019;Chaining_user_id;120000;23387
16;auspol2019;Chaining_user_screen_name;120000;24647
16;auspol2019;ClosedLinear_user_id;120000;20144
16;auspol2019;ClosedLinear_user_screen_name;120000;17622
16;auspol2019;ClosedQuadratic_user_id;120000;18434
16;auspol2019;ClosedQuadratic_user_screen_name;120000;18024
16;auspol2019;ClosedDoubleHashing_user_id;120000;28978
16;auspol2019;ClosedDoubleHashing_user_screen_name;120000;28591
16;auspol2019;STLUnorderedMap_user_id;120000;19042
16;auspol2019;STLUnorderedMap_user_screen_name;120000;18125
16;auspol2019;Chaining_user_id;130000;23869
16;auspol2019;Chaining_user_screen_name;130000;21766
16;auspol2019;ClosedLinear_user_id;130000;18071
16;auspol2019;ClosedLinear_user_screen_name;130000;17221
16;auspol2019;ClosedQuadratic_user_id;130000;17306
16;auspol2019;ClosedQuadratic_user_screen_name;130000;17603
16;auspol2019;ClosedDoubleHashing_user_id;130000;29074
16;auspol2019;ClosedDoubleHashing_user_screen_name;130000;28720
16;auspol2019;STLUnorderedMap_user_id;130000;18076
16;auspol2019;STLUnorderedMap_user_screen_name;130000;18229
16;auspol2019;Chaining_user_id;140000;23989
16;auspol2019;Chaining_user_screen_name;140000;29200
16;auspol2019;ClosedLinear_user_id;140000;24930
16;auspol2019;ClosedLinear_user_screen_name;140000;21263
16;auspol2019;ClosedQuadratic_user_id;140000;22246
16;auspol2019;ClosedQuadratic_user_screen_name;140000;23293
16;auspol2019;ClosedDoubleHashing_user_id;140000;35776
16;auspol2019;ClosedDoubleHashing_user_screen_name;140000;31142
16;auspol2019;STLUnorderedMap_user_id;140000;19588
16;auspol2019;STLUnorderedMap_user_screen_name;140000;20119
16;auspol2019;Chaining_user_id;150000;27686
16;auspol2019;Chaining_user_screen_name;150000;39459
16;auspol2019;ClosedLinear_user_id;150000;27427
16;auspol2019;ClosedLinear_user_screen_name;150000;25320
16;auspol2019;ClosedQuadratic_user_id;150000;27533
16;auspol2019;ClosedQuadratic_user_screen_name;150000;23914
16;auspol2019;ClosedDoubleHashing_user_id;150000;42344
16;auspol2019;ClosedDoubleHashing_user_screen_name;150000;39156
16;auspol2019;STLUnorderedMap_user_id;150000;27220
16;auspol2019;STLUnorderedMap_user_screen_name;150000;35242
16;auspol2019;Chaining_user_id;160000;54002
16;auspol2019;Chaining_user_screen_name;160000;30351
16;auspol2019;ClosedLinear_user_id;160000;26727
16;auspol2019;ClosedLinear_user_screen_name;160000;26447
16;auspol2019;ClosedQuadratic_user_id;160000;28202
16;auspol2019;ClosedQuadratic_user_screen_name;160000;22352
16;auspol2019;ClosedDoubleHashing_user_id;160000;45645
16;auspol2019;ClosedDoubleHashing_user_screen_name;160000;36934
16;auspol2019;STLUnorderedMap_user_id;160000;22709
16;auspol2019;STLUnorderedMap_user_screen_name;160000;21148
16;auspol2019;Chaining_user_id;170000;28252
16;auspol2019;Chaining_user_screen_name;170000;25102
16;auspol2019;ClosedLinear_user_id;170000;23562
16;auspol2019;ClosedLinear_user_screen_name;170000;22539
16;auspol2019;ClosedQuadratic_user_id;170000;24606
16;auspol2019;ClosedQuadratic_user_screen_name;170000;22672
16;auspol2019;ClosedDoubleHashing_user_id;170000;37735
16;auspol2019;ClosedDoubleHashing_user_screen_name;170000;37311
16;auspol2019;STLUnorderedMap_user_id;170000;24368
16;auspol2019;STLUnorderedMap_user_screen_name;170000;25077
16;auspol2019;Chaining_user_id;180000;28744
16;auspol2019;Chaining_user_screen_name;180000;29395
16;auspol2019;ClosedLinear_user_id;180000;25770
16;auspol2019;ClosedLinear_user_screen_name;180000;24438
16;auspol2019;ClosedQuadratic_user_id;180000;25169
16;auspol2019;ClosedQuadratic_user_screen_name;180000;24185
16;auspol2019;ClosedDoubleHashing_user_id;180000;38685
16;auspol2019;ClosedDoubleHashing_user_screen_name;180000;42866
16;auspol2019;STLUnorderedMap_user_id;180000;25170
16;auspol2019;STLUnorderedMap_user_screen_name;180000;24168
17;auspol2019;Chaining_user_id;10000;1901
17;auspol2019;Chaining_user_screen_name;10000;1652
17;auspol2019;ClosedLinear_user_id;10000;1919
17;auspol2019;ClosedLinear_user_screen_name;10000;1385
17;auspol2019;ClosedQuadratic_user_id;10000;1750
17;auspol2019;ClosedQuadratic_user_screen_name;10000;1432
17;auspol2019;ClosedDoubleHashing_user_id;10000;2358
17;auspol2019;ClosedDoubleHashing_user_screen_name;10000;2152
17;auspol2019;STLUnorderedMap_user_id;10000;1840
17;auspol2019;STLUnorderedMap_user_screen_name;10000;1715
17;auspol2019;Chaining_user_id;20000;3401
17;auspol2019;Chaining_user_screen_name;20000;3281
17;auspol2019;ClosedLinear_user_id;20000;3012
17;auspol2019;ClosedLinear_user_screen_name;20000;2837
17;auspol2019;ClosedQuadratic_user_id;20000;2807
17;auspol2019;ClosedQuadratic_user_screen_name;20000;2811
17;auspol2019;ClosedDoubleHashing_user_id;20000;4738
17;auspol2019;ClosedDoubleHashing_user_screen_name;20000;4410
17;auspol2019;STLUnorderedMap_user_id;20000;3533
17;auspol2019;STLUnorderedMap_user_screen_name;20000;3329
17;auspol2019;Chaining_user_id;30000;5224
17;auspol2019;Chaining_user_screen_name;30000;4777
17;auspol2019;ClosedLinear_user_id;30000;5028
17;auspol2019;ClosedLinear_user_screen_name;30000;4257
17;auspol2019;ClosedQuadratic_user_id;30000;4813
17;auspol2019;ClosedQuadratic_user_screen_name;30000;4353
17;auspol2019;ClosedDoubleHashing_user_id;30000;7006
17;auspol2019;ClosedDoubleHashing_user_screen_name;30000;6603
17;auspol2019;STLUnorderedMap_user_id;30000;5324
17;auspol2019;STLUnorderedMap_user_screen_name;30000;4826
17;auspol2019;Chaining_user_id;40000;6680
17;auspol2019;Chaining_user_screen_name;40000;6160
17;auspol2019;ClosedLinear_user_id;40000;5765
17;auspol2019;ClosedLinear_user_screen_name;40000;5516
17;auspol2019;ClosedQuadratic_user_id;40000;5608
17;auspol2019;ClosedQuadratic_user_screen_name;40000;5400
17;auspol2019;ClosedDoubleHashing_user_id;40000;9999
17;auspol2019;ClosedDoubleHashing_user_screen_name;40000;9557
17;auspol2019;STLUnorderedMap_user_id;40000;7046
17;auspol2019;STLUnorderedMap_user_screen_name;40000;6442
17;auspol2019;Chaining_user_id;50000;8756
17;auspol2019;Chaining_user_screen_name;50000;7689
17;auspol2019;ClosedLinear_user_id;50000;7225
17;auspol2019;ClosedLinear_user_screen_name;50000;6765
17;auspol2019;ClosedQuadratic_user_id;50000;6883
17;auspol2019;ClosedQuadratic_user_screen_name;50000;7216
17;auspol2019;ClosedDoubleHashing_user_id;50000;11746
17;auspol2019;ClosedDoubleHashing_user_screen_name;50000;10845
17;auspol2019;STLUnorderedMap_user_id;50000;8058
17;auspol2019;STLUnorderedMap_user_screen_name;50000;7532
17;auspol2019;Chaining_user_id;60000;9694
17;auspol2019;Chaining_user_screen_name;60000;9096
17;auspol2019;ClosedLinear_user_id;60000;8434
17;auspol2019;ClosedLinear_user_screen_name;60000;8168
17;auspol2019;ClosedQuadratic_user_id;60000;8827
17;auspol2019;ClosedQuadratic_user_screen_name;60000;9259
17;auspol2019;ClosedDoubleHashing_user_id;60000;15861
17;auspol2019;ClosedDoubleHashing_user_screen_name;60000;15810
17;auspol2019;STLUnorderedMap_user_id;60000;11163
17;auspol2019;STLUnorderedMap_user_screen_name;60000;11452
17;auspol2019;Chaining_user_id;70000;16853
17;auspol2019;Chaining_user_screen_name;70000;15467
17;auspol2019;ClosedLinear_user_id;70000;10234
17;auspol2019;ClosedLinear_user_screen_name;70000;9523
17;auspol2019;ClosedQuadratic_user_id;70000;9919
17;auspol2019;ClosedQuadratic_user_screen_name;70000;9686
17;auspol2019;ClosedDoubleHashing_user_id;70000;15500
17;auspol2019;ClosedDoubleHashing_user_screen_name;70000;15579
17;auspol2019;STLUnorderedMap_user_id;70000;12178
17;auspol2019;STLUnorderedMap_user_screen_name;70000;11797
17;auspol2019;Chaining_user_id;80000;15145
17;auspol2019;Chaining_user_screen_name;80000;12530
17;auspol2019;ClosedLinear_user_id;80000;11797
17;auspol2019;ClosedLinear_user_screen_name;80000;11224
17;auspol2019;ClosedQuadratic_user_id;80000;11000
17;auspol2019;ClosedQuadratic_user_screen_name;80000;11246
17;auspol2019;ClosedDoubleHashing_user_id;80000;18382
17;auspol2019;ClosedDoubleHashing_user_screen_name;80000;17687
17;auspol2019;STLUnorderedMap_user_id;80000;12035
17;auspol2019;STLUnorderedMap_user_screen_name;80000;11509
17;auspol2019;Chaining_user_id;90000;14675
17;auspol2019;Chaining_user_screen_name;90000;13786
17;auspol2019;ClosedLinear_user_id;90000;12920
17;auspol2019;ClosedLinear_user_screen_name;90000;13134
17;auspol2019;ClosedQuadratic_user_id;90000;13798
17;auspol2019;ClosedQuadratic_user_screen_name;90000;12116
17;auspol2019;ClosedDoubleHashing_user_id;90000;20077
17;auspol2019;ClosedDoubleHashing_user_screen_name;90000;19970
17;auspol2019;STLUnorderedMap_user_id;90000;13325
17;auspol2019;STLUnorderedMap_user_screen_name;90000;12641
17;auspol2019;Chaining_user_id;100000;16145
17;auspol2019;Chaining_user_screen_name;100000;15632
17;auspol2019;ClosedLinear_user_id;100000;14583
17;auspol2019;ClosedLinear_user_screen_name;100000;13542
17;auspol2019;ClosedQuadratic_user_id;100000;13470
17;auspol2019;ClosedQuadratic_user_screen_name;100000;13723
17;auspol2019;ClosedDoubleHashing_user_id;100000;22685
17;auspol2019;ClosedDoubleHashing_user_screen_name;100000;22403
17;auspol2019;STLUnorderedMap_user_id;100000;14668
17;auspol2019;STLUnorderedMap_user_screen_name;100000;14193
17;auspol2019;Chaining_user_id;110000;17509
17;auspol2019;Chaining_user_screen_name;110000;18141
17;auspol2019;ClosedLinear_user_id;110000;15159
17;auspol2019;ClosedLinear_user_screen_name;110000;14687
17;auspol2019;ClosedQuadratic_user_id;110000;14685
17;auspol2019;ClosedQuadratic_user_screen_name;110000;14548
17;auspol2019;ClosedDoubleHashing_user_id;110000;25046
17;auspol2019;ClosedDoubleHashing_user_screen_name;110000;23713
17;auspol2019;STLUnorderedMap_user_id;110000;15837
17;auspol2019;STLUnorderedMap_user_screen_name;110000;15009
17;auspol2019;Chaining_user_id;120000;19130
17;auspol2019;Chaining_user_screen_name;120000;22206
17;auspol2019;ClosedLinear_user_id;120000;17866
17;auspol2019;ClosedLinear_user_screen_name;120000;16785
17;auspol2019;ClosedQuadratic_user_id;120000;16633
17;auspol2019;ClosedQuadratic_user_screen_name;120000;40450085
17;auspol2019;ClosedDoubleHashing_user_id;120000;26639
17;auspol2019;ClosedDoubleHashing_user_screen_name;120000;27216
17;auspol2019;STLUnorderedMap_user_id;120000;20196
17;auspol2019;STLUnorderedMap_user_screen_name;120000;16924
17;auspol2019;Chaining_user_id;130000;21109
17;auspol2019;Chaining_user_screen_name;130000;19587
17;auspol2019;ClosedLinear_user_id;130000;19121
17;auspol2019;ClosedLinear_user_screen_name;130000;17038
17;auspol2019;ClosedQuadratic_user_id;130000;17334
17;auspol2019;ClosedQuadratic_user_screen_name;130000;17054
17;auspol2019;ClosedDoubleHashing_user_id;130000;-40411312
17;auspol2019;ClosedDoubleHashing_user_screen_name;130000;32728
17;auspol2019;STLUnorderedMap_user_id;130000;18605
17;auspol2019;STLUnorderedMap_user_screen_name;130000;17617
17;auspol2019;Chaining_user_id;140000;22007
17;auspol2019;Chaining_user_screen_name;140000;20776
17;auspol2019;ClosedLinear_user_id;140000;18734
17;auspol2019;ClosedLinear_user_screen_name;140000;19951
17;auspol2019;ClosedQuadratic_user_id;140000;18630
17;auspol2019;ClosedQuadratic_user_screen_name;140000;18357
17;auspol2019;ClosedDoubleHashing_user_id;140000;30031
17;auspol2019;ClosedDoubleHashing_user_screen_name;140000;31121
17;auspol2019;STLUnorderedMap_user_id;140000;19225
17;auspol2019;STLUnorderedMap_user_screen_name;140000;19770
17;auspol2019;Chaining_user_id;150000;23830
17;auspol2019;Chaining_user_screen_name;150000;23534
17;auspol2019;ClosedLinear_user_id;150000;24781
17;auspol2019;ClosedLinear_user_screen_name;150000;24392
17;auspol2019;ClosedQuadratic_user_id;150000;25440
17;auspol2019;ClosedQuadratic_user_screen_name;150000;21977
17;auspol2019;ClosedDoubleHashing_user_id;150000;37403
17;auspol2019;ClosedDoubleHashing_user_screen_name;150000;37130
17;auspol2019;STLUnorderedMap_user_id;150000;23804
17;auspol2019;STLUnorderedMap_user_screen_name;150000;24206
17;auspol2019;Chaining_user_id;160000;28030
17;auspol2019;Chaining_user_screen_name;160000;25271
17;auspol2019;ClosedLinear_user_id;160000;22287
17;auspol2019;ClosedLinear_user_screen_name;160000;21681
17;auspol2019;ClosedQuadratic_user_id;160000;22680
17;auspol2019;ClosedQuadratic_user_screen_name;160000;30804
17;auspol2019;ClosedDoubleHashing_user_id;160000;34897
17;auspol2019;ClosedDoubleHashing_user_screen_name;160000;34439
17;auspol2019;STLUnorderedMap_user_id;160000;22285
17;auspol2019;STLUnorderedMap_user_screen_name;160000;20845
17;auspol2019;Chaining_user_id;170000;27604
17;auspol2019;Chaining_user_screen_name;170000;30532
17;auspol2019;ClosedLinear_user_id;170000;23283
17;auspol2019;ClosedLinear_user_screen_name;170000;23147
17;auspol2019;ClosedQuadratic_user_id;170000;22810
17;auspol2019;ClosedQuadratic_user_screen_name;170000;22537
17;auspol2019;ClosedDoubleHashing_user_id;170000;37551
17;auspol2019;ClosedDoubleHashing_user_screen_name;170000;37603
17;auspol2019;STLUnorderedMap_user_id;170000;24158
17;auspol2019;STLUnorderedMap_user_screen_name;170000;23237
17;auspol2019;Chaining_user_id;180000;29613
17;auspol2019;Chaining_user_screen_name;180000;26652
17;auspol2019;ClosedLinear_user_id;180000;24923
17;auspol2019;ClosedLinear_user_screen_name;180000;25061
17;auspol2019;ClosedQuadratic_user_id;180000;24346
17;auspol2019;ClosedQuadratic_user_screen_name;180000;26313
17;auspol2019;ClosedDoubleHashing_user_id;180000;39309
17;auspol2019;ClosedDoubleHashing_user_screen_name;180000;39218
17;auspol2019;STLUnorderedMap_user_id;180000;25852
17;auspol2019;STLUnorderedMap_user_screen_name;180000;24484
18;auspol2019;Chaining_user_id;10000;1881
18;auspol2019;Chaining_user_screen_name;10000;1680
18;auspol2019;ClosedLinear_user_id;10000;1546
18;auspol2019;ClosedLinear_user_screen_name;10000;1833
18;auspol2019;ClosedQuadratic_user_id;10000;1930
18;auspol2019;ClosedQuadratic_user_screen_name;10000;1473
18;auspol2019;ClosedDoubleHashing_user_id;10000;2404
18;auspol2019;ClosedDoubleHashing_user_screen_name;10000;2621
18;auspol2019;STLUnorderedMap_user_id;10000;1807
18;auspol2019;STLUnorderedMap_user_screen_name;10000;1615
18;auspol2019;Chaining_user_id;20000;3593
18;auspol2019;Chaining_user_screen_name;20000;3836
18;auspol2019;ClosedLinear_user_id;20000;3517
18;auspol2019;ClosedLinear_user_screen_name;20000;3289
18;auspol2019;ClosedQuadratic_user_id;20000;3309
18;auspol2019;ClosedQuadratic_user_screen_name;20000;3013
18;auspol2019;ClosedDoubleHashing_user_id;20000;4909
18;auspol2019;ClosedDoubleHashing_user_screen_name;20000;4913
18;auspol2019;STLUnorderedMap_user_id;20000;3569
18;auspol2019;STLUnorderedMap_user_screen_name;20000;3391
18;auspol2019;Chaining_user_id;30000;5515
18;auspol2019;Chaining_user_screen_name;30000;5114
18;auspol2019;ClosedLinear_user_id;30000;4946
18;auspol2019;ClosedLinear_user_screen_name;30000;5069
18;auspol2019;ClosedQuadratic_user_id;30000;5699
18;auspol2019;ClosedQuadratic_user_screen_name;30000;4249
18;auspol2019;ClosedDoubleHashing_user_id;30000;7504
18;auspol2019;ClosedDoubleHashing_user_screen_name;30000;6875
18;auspol2019;STLUnorderedMap_user_id;30000;5162
18;auspol2019;STLUnorderedMap_user_screen_name;30000;4901
18;auspol2019;Chaining_user_id;40000;6747
18;auspol2019;Chaining_user_screen_name;40000;6434
18;auspol2019;ClosedLinear_user_id;40000;6504
18;auspol2019;ClosedLinear_user_screen_name;40000;6806
18;auspol2019;ClosedQuadratic_user_id;40000;6003
18;auspol2019;ClosedQuadratic_user_screen_name;40000;5665
18;auspol2019;ClosedDoubleHashing_user_id;40000;9624
18;auspol2019;ClosedDoubleHashing_user_screen_name;40000;9762
18;auspol2019;STLUnorderedMap_user_id;40000;7247
18;auspol2019;STLUnorderedMap_user_screen_name;40000;6497
18;auspol2019;Chaining_user_id;50000;9083
18;auspol2019;Chaining_user_screen_name;50000;8962
18;auspol2019;ClosedLinear_user_id;50000;7613
18;auspol2019;ClosedLinear_user_screen_name;50000;8451
18;auspol2019;ClosedQuadratic_user_id;50000;7661
18;auspol2019;ClosedQuadratic_user_screen_name;50000;7870
18;auspol2019;ClosedDoubleHashing_user_id;50000;11838
18;auspol2019;ClosedDoubleHashing_user_screen_name;50000;11742
18;auspol2019;STLUnorderedMap_user_id;50000;8138
18;auspol2019;STLUnorderedMap_user_screen_name;50000;7714
18;auspol2019;Chaining_user_id;60000;10782
18;auspol2019;Chaining_user_screen_name;60000;9683
18;auspol2019;ClosedLinear_user_id;60000;9057
18;auspol2019;ClosedLinear_user_screen_name;60000;9556
18;auspol2019;ClosedQuadratic_user_id;60000;8544
18;auspol2019;ClosedQuadratic_user_screen_name;60000;8643
18;auspol2019;ClosedDoubleHashing_user_id;60000;13646
18;auspol2019;ClosedDoubleHashing_user_screen_name;60000;13576
18;auspol2019;STLUnorderedMap_user_id;60000;9557
18;auspol2019;STLUnorderedMap_user_screen_name;60000;9853
18;auspol2019;Chaining_user_id;70000;13059
18;auspol2019;Chaining_user_screen_name;70000;11720
18;auspol2019;ClosedLinear_user_id;70000;11235
18;auspol2019;ClosedLinear_user_screen_name;70000;10080
18;auspol2019;ClosedQuadratic_user_id;70000;9971
18;auspol2019;ClosedQuadratic_user_screen_name;70000;13571
18;auspol2019;ClosedDoubleHashing_user_id;70000;15942
18;auspol2019;ClosedDoubleHashing_user_screen_name;70000;16202
18;auspol2019;STLUnorderedMap_user_id;70000;11088
18;auspol2019;STLUnorderedMap_user_screen_name;70000;11997
18;auspol2019;Chaining_user_id;80000;14184
18;auspol2019;Chaining_user_screen_name;80000;12323
18;auspol2019;ClosedLinear_user_id;80000;11558
18;auspol2019;ClosedLinear_user_screen_name;80000;11433
18;auspol2019;ClosedQuadratic_user_id;80000;11288
18;auspol2019;ClosedQuadratic_user_screen_name;80000;11000
18;auspol2019;ClosedDoubleHashing_user_id;80000;17936
18;auspol2019;ClosedDoubleHashing_user_screen_name;80000;18942
18;auspol2019;STLUnorderedMap_user_id;80000;12232
18;auspol2019;STLUnorderedMap_user_screen_name;80000;11784
18;auspol2019;Chaining_user_id;90000;14993
18;auspol2019;Chaining_user_screen_name;90000;14075
18;auspol2019;ClosedLinear_user_id;90000;12866
18;auspol2019;ClosedLinear_user_screen_name;90000;12147
18;auspol2019;ClosedQuadratic_user_id;90000;12807
18;auspol2019;ClosedQuadratic_user_screen_name;90000;14554
18;auspol2019;ClosedDoubleHashing_user_id;90000;20371
18;auspol2019;ClosedDoubleHashing_user_screen_name;90000;19891
18;auspol2019;STLUnorderedMap_user_id;90000;14008
18;auspol2019;STLUnorderedMap_user_screen_name;90000;12680
18;auspol2019;Chaining_user_id;100000;17150
18;auspol2019;Chaining_user_screen_name;100000;15177
18;auspol2019;ClosedLinear_user_id;100000;14338
18;auspol2019;ClosedLinear_user_screen_name;100000;13527
18;auspol2019;ClosedQuadratic_user_id;100000;13996
18;auspol2019;ClosedQuadratic_user_screen_name;100000;13337
18;auspol2019;ClosedDoubleHashing_user_id;100000;24775
18;auspol2019;ClosedDoubleHashing_user_screen_name;100000;25635
18;auspol2019;STLUnorderedMap_user_id;100000;18240
18;auspol2019;STLUnorderedMap_user_screen_name;100000;18465
18;auspol2019;Chaining_user_id;110000;23937
18;auspol2019;Chaining_user_screen_name;110000;21588
18;auspol2019;ClosedLinear_user_id;110000;17141
18;auspol2019;ClosedLinear_user_screen_name;110000;17154
18;auspol2019;ClosedQuadratic_user_id;110000;15171
18;auspol2019;ClosedQuadratic_user_screen_name;110000;15029
18;auspol2019;ClosedDoubleHashing_user_id;110000;25288
18;auspol2019;ClosedDoubleHashing_user_screen_name;110000;23816
18;auspol2019;STLUnorderedMap_user_id;110000;15605
18;auspol2019;STLUnorderedMap_user_screen_name;110000;15161
18;auspol2019;Chaining_user_id;120000;18488
18;auspol2019;Chaining_user_screen_name;120000;18239
18;auspol2019;ClosedLinear_user_id;120000;17219
18;auspol2019;ClosedLinear_user_screen_name;120000;15910
18;auspol2019;ClosedQuadratic_user_id;120000;15945
18;auspol2019;ClosedQuadratic_user_screen_name;120000;24096
18;auspol2019;ClosedDoubleHashing_user_id;120000;32219
18;auspol2019;ClosedDoubleHashing_user_screen_name;120000;30385
18;auspol2019;STLUnorderedMap_user_id;120000;24250
18;auspol2019;STLUnorderedMap_user_screen_name;120000;21259
18;auspol2019;Chaining_user_id;130000;25407
18;auspol2019;Chaining_user_screen_name;130000;20342
18;auspol2019;ClosedLinear_user_id;130000;18539
18;auspol2019;ClosedLinear_user_screen_name;130000;17615
18;auspol2019;ClosedQuadratic_user_id;130000;21659
18;auspol2019;ClosedQuadratic_user_screen_name;130000;17254
18;auspol2019;ClosedDoubleHashing_user_id;130000;33396
18;auspol2019;ClosedDoubleHashing_user_screen_name;130000;29143
18;auspol2019;STLUnorderedMap_user_id;130000;18025
18;auspol2019;STLUnorderedMap_user_screen_name;130000;17365
18;auspol2019;Chaining_user_id;140000;22778
18;auspol2019;Chaining_user_screen_name;140000;20904
18;auspol2019;ClosedLinear_user_id;140000;18989
18;auspol2019;ClosedLinear_user_screen_name;140000;18513
18;auspol2019;ClosedQuadratic_user_id;140000;19336
18;auspol2019;ClosedQuadratic_user_screen_name;140000;19160
18;auspol2019;ClosedDoubleHashing_user_id;140000;30670
18;auspol2019;ClosedDoubleHashing_user_screen_name;140000;32579
18;auspol2019;STLUnorderedMap_user_id;140000;19407
18;auspol2019;STLUnorderedMap_user_screen_name;140000;18705
18;auspol2019;Chaining_user_id;150000;26202
18;auspol2019;Chaining_user_screen_name;150000;21920
18;auspol2019;ClosedLinear_user_id;150000;20030
18;auspol2019;ClosedLinear_user_screen_name;150000;21057
18;auspol2019;ClosedQuadratic_user_id;150000;20542
18;auspol2019;ClosedQuadratic_user_screen_name;150000;19777
18;auspol2019;ClosedDoubleHashing_user_id;150000;32729
18;auspol2019;ClosedDoubleHashing_user_screen_name;150000;33299
18;auspol2019;STLUnorderedMap_user_id;150000;21221
18;auspol2019;STLUnorderedMap_user_screen_name;150000;19598
18;auspol2019;Chaining_user_id;160000;25232
18;auspol2019;Chaining_user_screen_name;160000;27410
18;auspol2019;ClosedLinear_user_id;160000;21801
18;auspol2019;ClosedLinear_user_screen_name;160000;22131
18;auspol2019;ClosedQuadratic_user_id;160000;21458
18;auspol2019;ClosedQuadratic_user_screen_name;160000;21725
18;auspol2019;ClosedDoubleHashing_user_id;160000;38049
18;auspol2019;ClosedDoubleHashing_user_screen_name;160000;40477086
18;auspol2019;STLUnorderedMap_user_id;160000;22230
18;auspol2019;STLUnorderedMap_user_screen_name;160000;21117
18;auspol2019;Chaining_user_id;170000;27265
18;auspol2019;Chaining_user_screen_name;170000;27540
18;auspol2019;ClosedLinear_user_id;170000;23114
18;auspol2019;ClosedLinear_user_screen_name;170000;22795
18;auspol2019;ClosedQuadratic_user_id;170000;23110
